Wk,Date,Rk,School,Prev,Chng,Conf
11,2014-11-09,6,Arizona State (8-1),9,3,Pac-12 (South)
11,2014-11-09,7,Baylor (8-1),12,5,Big 12
11,2014-11-09,8,Ohio State (8-1),14,6,Big Ten (East)
11,2014-11-09,9,Auburn (7-2),3,6,SEC (West)
11,2014-11-09,10,Ole Miss (8-2),11,1,SEC (West)
11,2014-11-09,11,UCLA (8-2),18,7,Pac-12 (South)
11,2014-11-09,12,Michigan State (7-2),8,4,Big Ten (East)
11,2014-11-09,13,Kansas State (7-2),7,6,Big 12
11,2014-11-09,14,Arizona (7-2),19,5,Pac-12 (South)
11,2014-11-09,15,Georgia (7-2),20,5,SEC (East)
11,2014-11-09,16,Nebraska (8-1),13,3,Big Ten (West)
11,2014-11-09,17,LSU (7-3),16,1,SEC (West)
11,2014-11-09,18,Notre Dame (7-2),10,8,Ind
11,2014-11-09,19,Clemson (7-2),21,2,ACC (Atlantic)
11,2014-11-09,20,Wisconsin (7-2),25,5,Big Ten (West)
11,2014-11-09,21,Duke (8-1),22,1,ACC (Coastal)
11,2014-11-09,22,Georgia Tech (8-2),24,2,ACC (Coastal)
11,2014-11-09,23,Utah (6-3),17,6,Pac-12 (South)
11,2014-11-09,24,Texas A&M (7-3),,,SEC (West)
11,2014-11-09,25,Minnesota (7-2),,,Big Ten (West)
10,2014-11-02,1,Mississippi State (8-0),1,,SEC (West)
10,2014-11-02,2,Florida State (8-0),2,,ACC (Atlantic)
10,2014-11-02,3,Auburn (7-1),3,,SEC (West)
10,2014-11-02,4,Oregon (8-1),5,1,Pac-12 (North)
10,2014-11-02,5,Alabama (7-1),6,1,SEC (West)
10,2014-11-02,6,Texas Christian (7-1),7,1,Big 12
10,2014-11-02,7,Kansas State (7-1),9,2,Big 12
10,2014-11-02,8,Michigan State (7-1),8,,Big Ten (East)
10,2014-11-02,9,Arizona State (7-1),14,5,Pac-12 (South)
10,2014-11-02,10,Notre Dame (7-1),10,,Ind
10,2014-11-02,11,Ole Miss (7-2),4,7,SEC (West)
10,2014-11-02,12,Baylor (7-1),13,1,Big 12
10,2014-11-02,13,Nebraska (8-1),15,2,Big Ten (West)
10,2014-11-02,14,Ohio State (7-1),16,2,Big Ten (East)
10,2014-11-02,15,Oklahoma (6-2),18,3,Big 12
10,2014-11-02,16,LSU (7-2),19,3,SEC (West)
10,2014-11-02,17,Utah (6-2),17,,Pac-12 (South)
10,2014-11-02,18,UCLA (7-2),22,4,Pac-12 (South)
10,2014-11-02,19,Arizona (6-2),12,7,Pac-12 (South)
10,2014-11-02,20,Georgia (6-2),11,9,SEC (East)
10,2014-11-02,21,Clemson (6-2),21,,ACC (Atlantic)
10,2014-11-02,22,Duke (7-1),24,2,ACC (Coastal)
10,2014-11-02,23,West Virginia (6-3),20,3,Big 12
10,2014-11-02,24,Georgia Tech (7-2),,,ACC (Coastal)
10,2014-11-02,25,Wisconsin (6-2),,,Big Ten (West)
9,2014-10-26,1,Mississippi State (7-0),,,SEC (West)
9,2014-10-26,2,Florida State (7-0),,,ACC (Atlantic)
9,2014-10-26,3,Auburn (6-1),,,SEC (West)
9,2014-10-26,4,Ole Miss (7-1),,,SEC (West)
9,2014-10-26,5,Oregon (7-1),,,Pac-12 (North)
9,2014-10-26,6,Alabama (7-1),,,SEC (West)
9,2014-10-26,7,Texas Christian (6-1),,,Big 12
9,2014-10-26,8,Michigan State (7-1),,,Big Ten (East)
9,2014-10-26,9,Kansas State (6-1),,,Big 12
9,2014-10-26,10,Notre Dame (6-1),,,Ind
9,2014-10-26,11,Georgia (6-1),,,SEC (East)
9,2014-10-26,12,Arizona (6-1),,,Pac-12 (South)
9,2014-10-26,13,Baylor (6-1),,,Big 12
9,2014-10-26,14,Arizona State (6-1),,,Pac-12 (South)
9,2014-10-26,15,Nebraska (7-1),,,Big Ten (West)
9,2014-10-26,16,Ohio State (6-1),,,Big Ten (East)
9,2014-10-26,17,Utah (6-1),,,Pac-12 (South)
9,2014-10-26,18,Oklahoma (5-2),,,Big 12
9,2014-10-26,19,LSU (7-2),,,SEC (West)
9,2014-10-26,20,West Virginia (6-2),,,Big 12
9,2014-10-26,21,Clemson (6-2),,,ACC (Atlantic)
9,2014-10-26,22,UCLA (6-2),,,Pac-12 (South)
9,2014-10-26,23,East Carolina (6-1),,,American
9,2014-10-26,24,Duke (6-1),,,ACC (Coastal)
9,2014-10-26,25,Louisville (6-2),,,ACC (Atlantic)
