Wk,Date,Rk,School,Prev,Chng,Conf
6,2005-11-21,3,Penn State (10-1),4,1,Big Ten
6,2005-11-21,4,LSU (9-1),5,1,SEC (West)
6,2005-11-21,5,Virginia Tech (9-1),6,1,ACC (Coastal)
6,2005-11-21,6,Ohio State (9-2),7,1,Big Ten
6,2005-11-21,7,Oregon (10-1),10,3,Pac-10
6,2005-11-21,8,Notre Dame (8-2),9,1,Ind
6,2005-11-21,9,Miami (FL) (8-2),3,6,ACC (Coastal)
6,2005-11-21,10,Auburn (9-2),13,3,SEC (West)
6,2005-11-21,11,West Virginia (8-1),12,1,Big East
6,2005-11-21,12,UCLA (9-1),11,1,Pac-10
6,2005-11-21,13,Texas Christian (10-1),14,1,MWC
6,2005-11-21,14,Alabama (9-2),8,6,SEC (West)
6,2005-11-21,15,Georgia (8-2),16,1,SEC (East)
6,2005-11-21,16,Texas Tech (9-2),19,3,Big 12 (South)
6,2005-11-21,17,Wisconsin (8-3),20,3,Big Ten
6,2005-11-21,18,Boston College (8-3),24,6,ACC (Atlantic)
6,2005-11-21,19,Fresno State (8-2),17,2,WAC
6,2005-11-21,20,Louisville (7-2),18,2,Big East
6,2005-11-21,21,Georgia Tech (7-3),,,ACC (Coastal)
6,2005-11-21,22,Michigan (7-4),15,7,Big Ten
6,2005-11-21,23,Florida (7-3),22,1,SEC (East)
6,2005-11-21,24,Florida State (7-3),,,ACC (Atlantic)
6,2005-11-21,25,Northwestern (7-4),,,Big Ten
5,2005-11-14,1,USC (10-0),1,,Pac-10
5,2005-11-14,2,Texas (10-0),2,,Big 12 (South)
5,2005-11-14,3,Miami (FL) (8-1),4,1,ACC (Coastal)
5,2005-11-14,4,Penn State (9-1),5,1,Big Ten
5,2005-11-14,5,LSU (8-1),7,2,SEC (West)
5,2005-11-14,6,Virginia Tech (8-1),6,,ACC (Coastal)
5,2005-11-14,7,Ohio State (8-2),8,1,Big Ten
5,2005-11-14,8,Alabama (9-1),3,5,SEC (West)
5,2005-11-14,9,Notre Dame (7-2),11,2,Ind
5,2005-11-14,10,Oregon (9-1),10,,Pac-10
5,2005-11-14,11,UCLA (9-1),15,4,Pac-10
5,2005-11-14,12,West Virginia (8-1),14,2,Big East
5,2005-11-14,13,Auburn (8-2),20,7,SEC (West)
5,2005-11-14,14,Texas Christian (10-1),17,3,MWC
5,2005-11-14,15,Michigan (7-3),21,6,Big Ten
5,2005-11-14,16,Georgia (7-2),9,7,SEC (East)
5,2005-11-14,17,Fresno State (8-1),22,5,WAC
5,2005-11-14,18,Louisville (7-2),25,7,Big East
5,2005-11-14,19,Texas Tech (8-2),12,7,Big 12 (South)
5,2005-11-14,20,Wisconsin (8-3),16,4,Big Ten
5,2005-11-14,21,Minnesota (7-3),24,3,Big Ten
5,2005-11-14,22,Florida (7-3),13,9,SEC (East)
5,2005-11-14,23,South Carolina (7-3),,,SEC (East)
5,2005-11-14,24,Boston College (7-3),,,ACC (Atlantic)
5,2005-11-14,25,Oklahoma (6-3),,,Big 12 (South)
4,2005-11-07,1,USC (9-0),1,,Pac-10
4,2005-11-07,2,Texas (9-0),2,,Big 12 (South)
4,2005-11-07,3,Alabama (9-0),4,1,SEC (West)
4,2005-11-07,4,Miami (FL) (7-1),6,2,ACC (Coastal)
4,2005-11-07,5,Penn State (9-1),7,2,Big Ten
4,2005-11-07,6,Virginia Tech (8-1),3,3,ACC (Coastal)
4,2005-11-07,7,LSU (7-1),8,1,SEC (West)
4,2005-11-07,8,Ohio State (7-2),10,2,Big Ten
4,2005-11-07,9,Georgia (7-1),11,2,SEC (East)
4,2005-11-07,10,Oregon (8-1),13,3,Pac-10
4,2005-11-07,11,Notre Dame (6-2),14,3,Ind
4,2005-11-07,12,Texas Tech (8-1),15,3,Big 12 (South)
4,2005-11-07,13,Florida (7-2),16,3,SEC (East)
4,2005-11-07,14,West Virginia (7-1),17,3,Big East
4,2005-11-07,15,UCLA (8-1),5,10,Pac-10
4,2005-11-07,16,Wisconsin (8-2),12,4,Big Ten
4,2005-11-07,17,Texas Christian (9-1),18,1,MWC
4,2005-11-07,18,Colorado (7-2),22,4,Big 12 (North)
4,2005-11-07,19,Florida State (7-2),9,10,ACC (Atlantic)
4,2005-11-07,20,Auburn (7-2),20,,SEC (West)
4,2005-11-07,21,Michigan (6-3),21,,Big Ten
4,2005-11-07,22,Fresno State (7-1),24,2,WAC
4,2005-11-07,23,Georgia Tech (6-2),,,ACC (Coastal)
4,2005-11-07,24,Minnesota (6-3),,,Big Ten
4,2005-11-07,25,Louisville (6-2),,,Big East
3,2005-10-31,1,USC (8-0),2,1,Pac-10
3,2005-10-31,2,Texas (8-0),1,1,Big 12 (South)
3,2005-10-31,3,Virginia Tech (8-0),3,,ACC (Coastal)
3,2005-10-31,4,Alabama (8-0),5,1,SEC (West)
3,2005-10-31,5,UCLA (8-0),6,1,Pac-10
3,2005-10-31,6,Miami (FL) (6-1),7,1,ACC (Coastal)
3,2005-10-31,7,Penn State (8-1),9,2,Big Ten
3,2005-10-31,8,LSU (6-1),8,,SEC (West)
3,2005-10-31,9,Florida State (7-1),10,1,ACC (Atlantic)
3,2005-10-31,10,Ohio State (6-2),13,3,Big Ten
3,2005-10-31,11,Georgia (7-1),4,7,SEC (East)
3,2005-10-31,12,Wisconsin (8-1),12,,Big Ten
3,2005-10-31,13,Oregon (7-1),11,2,Pac-10
3,2005-10-31,14,Notre Dame (5-2),15,1,Ind
3,2005-10-31,15,Texas Tech (7-1),16,1,Big 12 (South)
3,2005-10-31,16,Florida (6-2),19,3,SEC (East)
3,2005-10-31,17,West Virginia (6-1),17,,Big East
3,2005-10-31,18,Texas Christian (8-1),18,,MWC
3,2005-10-31,19,Boston College (6-2),14,5,ACC (Atlantic)
3,2005-10-31,20,Auburn (6-2),22,2,SEC (West)
3,2005-10-31,21,Michigan (6-3),25,4,Big Ten
3,2005-10-31,22,Colorado (6-2),24,2,Big 12 (North)
3,2005-10-31,23,California (6-2),23,,Pac-10
3,2005-10-31,24,Fresno State (6-1),,,WAC
3,2005-10-31,25,Oklahoma (5-3),,,Big 12 (South)
2,2005-10-24,1,Texas (7-0),2,1,Big 12 (South)
2,2005-10-24,2,USC (7-0),1,1,Pac-10
2,2005-10-24,3,Virginia Tech (7-0),3,,ACC (Coastal)
2,2005-10-24,4,Georgia (7-0),4,,SEC (East)
2,2005-10-24,5,Alabama (7-0),5,,SEC (West)
2,2005-10-24,6,UCLA (7-0),9,3,Pac-10
2,2005-10-24,7,Miami (FL) (5-1),8,1,ACC (Coastal)
2,2005-10-24,8,LSU (5-1),6,2,SEC (West)
2,2005-10-24,9,Penn State (7-1),10,1,Big Ten
2,2005-10-24,10,Florida State (6-1),11,1,ACC (Atlantic)
2,2005-10-24,11,Oregon (7-1),13,2,Pac-10
2,2005-10-24,12,Wisconsin (7-1),14,2,Big Ten
2,2005-10-24,13,Ohio State (5-2),15,2,Big Ten
2,2005-10-24,14,Boston College (6-1),12,2,ACC (Atlantic)
2,2005-10-24,15,Notre Dame (5-2),16,1,Ind
2,2005-10-24,16,Texas Tech (6-1),7,9,Big 12 (South)
2,2005-10-24,17,West Virginia (6-1),17,,Big East
2,2005-10-24,18,Texas Christian (7-1),21,3,MWC
2,2005-10-24,19,Florida (5-2),20,1,SEC (East)
2,2005-10-24,20,Minnesota (5-2),22,2,Big Ten
2,2005-10-24,21,Northwestern (5-2),,,Big Ten
2,2005-10-24,22,Auburn (5-2),18,4,SEC (West)
2,2005-10-24,23,California (6-2),25,2,Pac-10
2,2005-10-24,24,Colorado (5-2),,,Big 12 (North)
2,2005-10-24,25,Michigan (5-3),,,Big Ten
1,2005-10-17,1,USC (6-0),NA,—,Pac-10
1,2005-10-17,2,Texas (6-0),NA,—,Big 12 (South)
1,2005-10-17,3,Virginia Tech (6-0),NA,—,ACC (Coastal)
1,2005-10-17,4,Georgia (6-0),NA,—,SEC (East)
1,2005-10-17,5,Alabama (6-0),NA,—,SEC (West)
1,2005-10-17,6,LSU (4-1),NA,—,SEC (West)
1,2005-10-17,7,Texas Tech (6-0),NA,—,Big 12 (South)
1,2005-10-17,8,Miami (FL) (5-1),NA,—,ACC (Coastal)
1,2005-10-17,9,UCLA (6-0),NA,—,Pac-10
1,2005-10-17,10,Penn State (6-1),NA,—,Big Ten
1,2005-10-17,11,Florida State (5-1),NA,—,ACC (Atlantic)
1,2005-10-17,12,Boston College (6-1),NA,—,ACC (Atlantic)
1,2005-10-17,13,Oregon (6-1),NA,—,Pac-10
1,2005-10-17,14,Wisconsin (6-1),NA,—,Big Ten
1,2005-10-17,15,Ohio State (4-2),NA,—,Big Ten
1,2005-10-17,16,Notre Dame (4-2),NA,—,Ind
1,2005-10-17,17,West Virginia (6-1),NA,—,Big East
1,2005-10-17,18,Auburn (5-1),NA,—,SEC (West)
1,2005-10-17,19,Tennessee (3-2),NA,—,SEC (East)
1,2005-10-17,20,Florida (5-2),NA,—,SEC (East)
1,2005-10-17,21,Texas Christian (6-1),NA,—,MWC
1,2005-10-17,22,Minnesota (5-2),NA,—,Big Ten
1,2005-10-17,23,Nebraska (5-1),NA,—,Big 12 (North)
1,2005-10-17,24,Michigan State (4-2),NA,—,Big Ten
1,2005-10-17,25,California (5-2),NA,—,Pac-10
