Wk,Date,Rk,School,Prev,Chng,Conf
4,2012-11-04,7,LSU (7-2),5,2,SEC (West)
4,2012-11-04,8,South Carolina (7-2),8,,SEC (East)
4,2012-11-04,9,Louisville (9-0),10,1,Big East
4,2012-11-04,10,Florida State (8-1),9,1,ACC (Atlantic)
4,2012-11-04,11,Oregon State (7-1),11,,Pac-12 (North)
4,2012-11-04,12,Oklahoma (6-2),12,,Big 12
4,2012-11-04,13,Clemson (8-1),13,,ACC (Atlantic)
4,2012-11-04,14,Stanford (7-2),14,,Pac-12 (North)
4,2012-11-04,15,Texas A&M (7-2),16,1,SEC (West)
4,2012-11-04,16,Nebraska (7-2),20,4,Big Ten (Legends)
4,2012-11-04,17,Texas (7-2),23,6,Big 12
4,2012-11-04,18,UCLA (7-2),,,Pac-12 (South)
4,2012-11-04,19,USC (6-3),17,2,Pac-12 (South)
4,2012-11-04,20,Louisiana Tech (8-1),25,5,WAC
4,2012-11-04,21,Mississippi State (7-2),15,6,SEC (West)
4,2012-11-04,22,Texas Tech (6-3),18,4,Big 12
4,2012-11-04,23,Rutgers (7-1),,,Big East
4,2012-11-04,24,Northwestern (7-2),,,Big Ten (Legends)
4,2012-11-04,25,Toledo (8-1),,,MAC (West)
3,2012-10-28,1,Alabama (8-0),1,,SEC (West)
3,2012-10-28,2,Kansas State (8-0),3,1,Big 12
3,2012-10-28,3,Notre Dame (8-0),5,2,Ind
3,2012-10-28,4,Oregon (8-0),4,,Pac-12 (North)
3,2012-10-28,5,LSU (7-1),6,1,SEC (West)
3,2012-10-28,6,Georgia (7-1),10,4,SEC (East)
3,2012-10-28,7,Florida (7-1),2,5,SEC (East)
3,2012-10-28,8,South Carolina (7-2),13,5,SEC (East)
3,2012-10-28,9,Florida State (8-1),12,3,ACC (Atlantic)
3,2012-10-28,10,Louisville (8-0),16,6,Big East
3,2012-10-28,11,Oregon State (6-1),7,4,Pac-12 (North)
3,2012-10-28,12,Oklahoma (5-2),8,4,Big 12
3,2012-10-28,13,Clemson (7-1),18,5,ACC (Atlantic)
3,2012-10-28,14,Stanford (6-2),17,3,Pac-12 (North)
3,2012-10-28,15,Mississippi State (7-1),11,4,SEC (West)
3,2012-10-28,16,Texas A&M (6-2),20,4,SEC (West)
3,2012-10-28,17,USC (6-2),9,8,Pac-12 (South)
3,2012-10-28,18,Texas Tech (6-2),14,4,Big 12
3,2012-10-28,19,Boise State (7-1),21,2,MWC
3,2012-10-28,20,Nebraska (6-2),,,Big Ten (Legends)
3,2012-10-28,21,West Virginia (5-2),19,2,Big 12
3,2012-10-28,22,Arizona (5-3),,,Pac-12 (South)
3,2012-10-28,23,Texas (6-2),23,,Big 12
3,2012-10-28,24,Oklahoma State (5-2),,,Big 12
3,2012-10-28,25,Louisiana Tech (7-1),,,WAC
2,2012-10-21,1,Alabama (7-0),1,,SEC (West)
2,2012-10-21,2,Florida (7-0),2,,SEC (East)
2,2012-10-21,3,Kansas State (7-0),4,1,Big 12
2,2012-10-21,4,Oregon (7-0),3,1,Pac-12 (North)
2,2012-10-21,5,Notre Dame (7-0),5,,Ind
2,2012-10-21,6,LSU (7-1),6,,SEC (West)
2,2012-10-21,7,Oregon State (6-0),8,1,Pac-12 (North)
2,2012-10-21,8,Oklahoma (5-1),9,1,Big 12
2,2012-10-21,9,USC (6-1),10,1,Pac-12 (South)
2,2012-10-21,10,Georgia (6-1),11,1,SEC (East)
2,2012-10-21,11,Mississippi State (7-0),12,1,SEC (West)
2,2012-10-21,12,Florida State (7-1),14,2,ACC (Atlantic)
2,2012-10-21,13,South Carolina (6-2),7,6,SEC (East)
2,2012-10-21,14,Texas Tech (6-1),17,3,Big 12
2,2012-10-21,15,Rutgers (7-0),15,,Big East
2,2012-10-21,16,Louisville (7-0),16,,Big East
2,2012-10-21,17,Stanford (5-2),20,3,Pac-12 (North)
2,2012-10-21,18,Clemson (6-1),19,1,ACC (Atlantic)
2,2012-10-21,19,West Virginia (5-2),13,6,Big 12
2,2012-10-21,20,Texas A&M (5-2),18,2,SEC (West)
2,2012-10-21,21,Boise State (6-1),22,1,MWC
2,2012-10-21,22,Michigan (5-2),,,Big Ten (Legends)
2,2012-10-21,23,Texas (5-2),25,2,Big 12
2,2012-10-21,24,Ohio (7-0),,,MAC (East)
2,2012-10-21,25,Wisconsin (6-2),,,Big Ten (Leaders)
1,2012-10-14,1,Alabama (6-0),NA,—,SEC (West)
1,2012-10-14,2,Florida (6-0),NA,—,SEC (East)
1,2012-10-14,3,Oregon (6-0),NA,—,Pac-12 (North)
1,2012-10-14,4,Kansas State (6-0),NA,—,Big 12
1,2012-10-14,5,Notre Dame (6-0),NA,—,Ind
1,2012-10-14,6,LSU (6-1),NA,—,SEC (West)
1,2012-10-14,7,South Carolina (6-1),NA,—,SEC (East)
1,2012-10-14,8,Oregon State (5-0),NA,—,Pac-12 (North)
1,2012-10-14,9,Oklahoma (4-1),NA,—,Big 12
1,2012-10-14,10,USC (5-1),NA,—,Pac-12 (South)
1,2012-10-14,11,Georgia (5-1),NA,—,SEC (East)
1,2012-10-14,12,Mississippi State (6-0),NA,—,SEC (West)
1,2012-10-14,13,West Virginia (5-1),NA,—,Big 12
1,2012-10-14,14,Florida State (6-1),NA,—,ACC (Atlantic)
1,2012-10-14,15,Rutgers (6-0),NA,—,Big East
1,2012-10-14,16,Louisville (6-0),NA,—,Big East
1,2012-10-14,17,Texas Tech (5-1),NA,—,Big 12
1,2012-10-14,18,Texas A&M (5-1),NA,—,SEC (West)
1,2012-10-14,19,Clemson (5-1),NA,—,ACC (Atlantic)
1,2012-10-14,20,Stanford (4-2),NA,—,Pac-12 (North)
1,2012-10-14,21,Cincinnati (5-0),NA,—,Big East
1,2012-10-14,22,Boise State (5-1),NA,—,MWC
1,2012-10-14,23,Texas Christian (5-1),NA,—,Big 12
1,2012-10-14,24,Iowa State (4-2),NA,—,Big 12
1,2012-10-14,25,Texas (4-2),NA,—,Big 12
