Wk,Date,Rk,School,Prev,Chng,Conf
5,2003-11-15,13,Florida (7-3),14,1,SEC (East)
5,2003-11-15,14,Miami (OH) (9-1),16,2,MAC (East)
5,2003-11-15,15,Ole Miss (8-2),18,3,SEC (West)
5,2003-11-15,16,Purdue (8-2),11,5,Big Ten
5,2003-11-15,17,Virginia Tech (7-2),15,2,Big East
5,2003-11-15,18,Iowa (7-3),20,2,Big Ten
5,2003-11-15,19,Kansas State (8-3),,,Big 12 (North)
5,2003-11-15,20,Bowling Green (7-2),23,3,MAC (West)
5,2003-11-15,21,Oklahoma State (7-3),25,4,Big 12 (South)
5,2003-11-15,22,Nebraska (8-2),17,5,Big 12 (North)
5,2003-11-15,23,Boise State (8-1),,,WAC
5,2003-11-15,24,Utah (7-2),,,MWC
5,2003-11-15,25,Pitt (7-2),19,6,Big East
4,2003-11-08,1,Oklahoma (9-0),1,,Big 12 (South)
4,2003-11-08,2,USC (8-1),2,,Pac-10
4,2003-11-08,3,Ohio State (8-1),5,2,Big Ten
4,2003-11-08,4,LSU (8-1),7,3,SEC (West)
4,2003-11-08,5,Texas (7-2),12,7,Big 12 (South)
4,2003-11-08,6,Texas Christian (9-0),9,3,CUSA
4,2003-11-08,7,Tennessee (6-2),13,6,SEC (East)
4,2003-11-08,8,Michigan (8-2),8,,Big Ten
4,2003-11-08,9,Georgia (7-2),10,1,SEC (East)
4,2003-11-08,10,Washington State (7-2),15,5,Pac-10
4,2003-11-08,11,Purdue (7-2),14,3,Big Ten
4,2003-11-08,12,Miami (FL) (7-1),4,8,Big East
4,2003-11-08,13,Florida State (8-1),3,10,ACC
4,2003-11-08,14,Florida (6-3),17,3,SEC (East)
4,2003-11-08,15,Virginia Tech (7-1),6,9,Big East
4,2003-11-08,16,Miami (OH) (8-1),21,5,MAC (East)
4,2003-11-08,17,Nebraska (7-2),18,1,Big 12 (North)
4,2003-11-08,18,Ole Miss (7-2),23,5,SEC (West)
4,2003-11-08,19,Pitt (6-2),25,6,Big East
4,2003-11-08,20,Iowa (7-2),11,9,Big Ten
4,2003-11-08,21,Northern Illinois (8-1),22,1,MAC (West)
4,2003-11-08,22,Minnesota (8-2),,,Big Ten
4,2003-11-08,23,Bowling Green (7-2),16,7,MAC (West)
4,2003-11-08,24,Michigan State (7-2),20,4,Big Ten
4,2003-11-08,25,Oklahoma State (7-2),19,6,Big 12 (South)
3,2003-11-01,1,Oklahoma (8-0),1,,Big 12 (South)
3,2003-11-01,2,USC (7-1),4,2,Pac-10
3,2003-11-01,3,Florida State (7-1),3,,ACC
3,2003-11-01,4,Miami (FL) (7-0),2,2,Big East
3,2003-11-01,5,Ohio State (7-1),6,1,Big Ten
3,2003-11-01,6,Virginia Tech (6-1),16,10,Big East
3,2003-11-01,7,LSU (7-1),7,,SEC (West)
3,2003-11-01,8,Michigan (7-2),13,5,Big Ten
3,2003-11-01,9,Texas Christian (8-0),12,3,CUSA
3,2003-11-01,10,Georgia (7-1),5,5,SEC (East)
3,2003-11-01,11,Iowa (6-2),11,,Big Ten
3,2003-11-01,12,Texas (6-2),22,10,Big 12 (South)
3,2003-11-01,13,Tennessee (5-2),15,2,SEC (East)
3,2003-11-01,14,Purdue (6-2),18,4,Big Ten
3,2003-11-01,15,Washington State (7-1),8,7,Pac-10
3,2003-11-01,16,Bowling Green (7-1),17,1,MAC (West)
3,2003-11-01,17,Florida (5-3),21,4,SEC (East)
3,2003-11-01,18,Nebraska (7-1),9,9,Big 12 (North)
3,2003-11-01,19,Oklahoma State (7-1),14,5,Big 12 (South)
3,2003-11-01,20,Michigan State (7-1),10,10,Big Ten
3,2003-11-01,21,Miami (OH) (7-1),19,2,MAC (East)
3,2003-11-01,22,Northern Illinois (7-1),23,1,MAC (West)
3,2003-11-01,23,Ole Miss (6-2),,,SEC (West)
3,2003-11-01,24,Missouri (6-2),20,4,Big 12 (North)
3,2003-11-01,25,Pitt (5-2),,,Big East
2,2003-10-25,1,Oklahoma (7-0),1,,Big 12 (South)
2,2003-10-25,2,Miami (FL) (7-0),2,,Big East
2,2003-10-25,3,Florida State (6-1),5,2,ACC
2,2003-10-25,4,USC (6-1),7,3,Pac-10
2,2003-10-25,5,Georgia (6-1),4,1,SEC (East)
2,2003-10-25,6,Ohio State (6-1),6,,Big Ten
2,2003-10-25,7,LSU (6-1),12,5,SEC (West)
2,2003-10-25,8,Washington State (6-1),9,1,Pac-10
2,2003-10-25,9,Nebraska (6-1),11,2,Big 12 (North)
2,2003-10-25,10,Michigan State (7-1),13,3,Big Ten
2,2003-10-25,11,Iowa (5-2),15,4,Big Ten
2,2003-10-25,12,Texas Christian (7-0),14,2,CUSA
2,2003-10-25,13,Michigan (6-2),,,Big Ten
2,2003-10-25,14,Oklahoma State (6-1),,,Big 12 (South)
2,2003-10-25,15,Tennessee (4-2),,,SEC (East)
2,2003-10-25,16,Virginia Tech (6-1),3,13,Big East
2,2003-10-25,17,Bowling Green (6-1),,,MAC (West)
2,2003-10-25,18,Purdue (6-1),8,10,Big Ten
2,2003-10-25,19,Miami (OH) (6-1),,,MAC (East)
2,2003-10-25,20,Missouri (5-2),,,Big 12 (North)
2,2003-10-25,21,Florida (5-3),,,SEC (East)
2,2003-10-25,22,Texas (5-2),,,Big 12 (South)
2,2003-10-25,23,Northern Illinois (7-0),10,13,MAC (West)
2,2003-10-25,24,Minnesota (6-2),,,Big Ten
2,2003-10-25,25,UCLA (5-2),,,Pac-10
1,2003-10-18,1,Oklahoma (6-0),NA,—,Big 12 (South)
1,2003-10-18,2,Miami (FL) (6-0),NA,—,Big East
1,2003-10-18,3,Virginia Tech (6-0),NA,—,Big East
1,2003-10-18,4,Georgia (5-1),NA,—,SEC (East)
1,2003-10-18,5,Florida State (5-1),NA,—,ACC
1,2003-10-18,6,Ohio State (5-1),NA,—,Big Ten
1,2003-10-18,7,USC (5-1),NA,—,Pac-10
1,2003-10-18,8,Purdue (5-1),NA,—,Big Ten
1,2003-10-18,9,Washington State (5-1),NA,—,Pac-10
1,2003-10-18,10,Northern Illinois (6-0),NA,—,MAC (West)
1,2003-10-18,11,Nebraska (5-1),NA,—,Big 12 (North)
1,2003-10-18,12,LSU (5-1),NA,—,SEC (West)
1,2003-10-18,13,Michigan State (6-1),NA,—,Big Ten
1,2003-10-18,14,Texas Christian (6-0),NA,—,CUSA
1,2003-10-18,15,Iowa (5-1),NA,—,Big Ten
